id	mass	x	y	vel_x	vel_y
275	9.54394e+39	-3.99312e+16	7.53626e+15	-2.2642e+11	4.26833e+10	
276	9.06626e+39	2.69428e+16	1.68637e+16	1.52789e+11	9.55687e+10	
277	9.99411e+39	1.00079e+17	-2.11991e+17	5.67338e+11	-1.20181e+12	
278	1.44135e+39	3.0494e+15	-1.80988e+16	1.73396e+10	-1.02655e+11	
279	2.72011e+39	-7.38084e+12	-4.91742e+15	-374942	-2.78687e+10	
280	5.38467e+39	1.78604e+16	1.374e+16	1.01279e+11	7.79007e+10	
281	2.21028e+39	5.30454e+16	-4.84795e+16	3.00683e+11	-2.74862e+11	
282	7.24082e+39	6.28652e+15	-9.33605e+16	3.56512e+10	-5.29233e+11	
283	6.34464e+39	-7.30984e+15	8.02274e+15	-4.14641e+10	4.54675e+10	
284	4.46113e+39	-1.31265e+16	-4.62613e+15	-7.44417e+10	-2.62019e+10	
285	9.62601e+39	-4.47771e+15	9.21016e+14	-2.53631e+10	5.24062e+09	
286	5.5193e+39	3.23116e+16	-2.13091e+16	1.8316e+11	-1.20845e+11	
287	7.52197e+39	1.13114e+16	-1.38446e+16	6.41484e+10	-7.85239e+10	
288	7.55722e+39	-3.40881e+16	-1.51959e+16	-1.93212e+11	-8.61725e+10	
289	9.441e+38	-5.0043e+15	-8.10098e+15	-2.83952e+10	-4.59715e+10	
290	4.21585e+39	1.61081e+16	-5.9961e+15	9.13579e+10	-3.39981e+10	
291	9.37643e+39	1.01506e+16	1.88102e+16	5.75054e+10	1.06663e+11	
292	2.84779e+39	8.46399e+15	-9.52295e+15	4.79797e+10	-5.39939e+10	
293	7.74705e+39	-5.91626e+16	7.82684e+16	-3.35386e+11	4.43704e+11	
294	5.86136e+39	3.29292e+16	-1.22949e+16	1.8668e+11	-6.96495e+10	
295	2.61281e+39	6.8364e+15	-4.23622e+15	3.86333e+10	-2.46205e+10	
296	1.73101e+39	8.37302e+14	-3.02603e+16	4.73923e+09	-1.71568e+11	
297	7.03745e+39	-7.80801e+15	1.17084e+16	-4.42954e+10	6.64294e+10	
298	9.01178e+39	2.0973e+17	2.85063e+17	1.18892e+12	1.61595e+12	
299	2.2216e+39	-1.64124e+15	1.68631e+13	-8.93095e+09	3.42093e+08	
300	6.66029e+39	-1.37993e+16	-1.50459e+14	-7.82663e+10	-8.06193e+08	
301	4.94072e+37	3.09024e+13	1.26339e+16	1.89931e+08	7.15933e+10	
302	3.31086e+39	-1.9916e+16	3.19459e+15	-1.12905e+11	1.80591e+10	
303	3.84541e+39	4.84011e+15	3.34056e+15	2.74813e+10	1.89822e+10	
304	1.83009e+39	-1.62648e+16	-6.19588e+15	-9.22122e+10	-3.51732e+10	
305	2.54932e+39	-1.9929e+17	-3.76278e+16	-1.1298e+12	-2.1329e+11	
